zpid,propertyTaxRate,zipcode,longitude,price,livingAreaValue,streetAddress,homeType,livingAreaUnits,bathrooms,annualHomeownersInsurance,state,yearBuilt,monthlyHoaFee,latitude,bedrooms,livingArea,city,resoFacts.hasGarage,resoFacts.waterViewYN,resoFacts.aboveGradeFinishedArea,resoFacts.mainLevelBathrooms,resoFacts.hasPrivatePool,resoFacts.hasFireplace,resoFacts.garageSpaces,resoFacts.mainLevelBedrooms,resoFacts.hasWaterfrontView,resoFacts.lotSize,resoFacts.stories,resoFacts.livingArea,resoFacts.bedrooms,resoFacts.architecturalStyle,resoFacts.structureType,resoFacts.roofType,resoFacts.bathroomsPartial,resoFacts.bathroomsHalf,resoFacts.yearBuilt,resoFacts.bathroomsFull,resoFacts.elevation,resoFacts.attic,resoFacts.frontageLength,resoFacts.hasCooling,resoFacts.belowGradeFinishedArea,resoFacts.hasElectricOnProperty,resoFacts.foundationArea,resoFacts.zoning,resoFacts.hoaFee,resoFacts.basementYN,resoFacts.taxAnnualAmount,resoFacts.parking,resoFacts.hasView,resoFacts.entryLocation,resoFacts.levels,resoFacts.basement,resoFacts.waterView,resoFacts.hasAttachedGarage,resoFacts.bathrooms,resoFacts.homeType,resoFacts.isSeniorCommunity,resoFacts.municipality,resoFacts.bathroomsThreeQuarter,resoFacts.hasSpa,resoFacts.hasHeating,resoFacts.buildingArea,resoFacts.storiesTotal,resoFacts.fireplaces,resoFacts.hasCarport,resoFacts.openParkingSpaces,solarPotential.sunScore,solarPotential.solarFactor,solarPotential.buildFactor,solarPotential.climateFactor,solarPotential.electricityFactor,mortgageRates.arm5Rate,mortgageRates.fifteenYearFixedRate,mortgageRates.thirtyYearFixedRate,PperSQ,geometry,NearestDT,NearestLrgAirport,NearestMedAirport,avgCheap,avgExp,MedianHHInc
80377664,0.62,37122,-86.492386,505000,2638,997 Windrush Rd,SINGLE_FAMILY,sqft,3.0,2121,TN,2005,40,36.218834,3,2638,Mount Juliet,True,False,"2,638",1,True,True,2,0,True,0.25 Acres,2,"2,638 sqft",3,Traditional,House,Shingle,1,1,2005,2,900,Pull Down Stairs,0,True,0,True,0,R1,$120 quarterly,False,1974,2,False,Main,Two,Other,,False,3,SingleFamily,True,Franklin,0,False,True,"2,638",1,1,False,0,78.21,3.04,66.4,6.37,2.4,5.4,5.257,5.983,191.43290371493555,POINT (-86.492386 36.218834),1.6744727150736147,12.255905460451777,14.550581273096526,2.2362567512161915,3.1571291110243647,104922.0
83379662,1.01,30813,-82.21019,305000,2559,6226 Freedom Cir,SINGLE_FAMILY,sqft,3.0,1281,GA,2004,13,33.449635,5,2559,Grovetown,True,False,"2,700",1,True,True,2,0,True,0.29 Acres,2,"2,559 sqft",5,Traditional,House,Composition,1,0,2004,3,900,Pull Down Stairs,0,True,0,True,0,R1,$150 annually,False,2632,0,False,Main,Two,None,,True,3,SingleFamily,True,Franklin,0,False,True,"2,559",1,1,False,0,78.13,3.2,64.8,6.63,3.08,5.75,5.188,6.231,119.18718249316139,POINT (-82.21019 33.449635),1.9509940451007137,108.36192697495035,9.934387992266734,1.067465392980119,4.48810012753385,63214.0
60183419,1.18,33409,-80.10358,715000,2558,4417 Onega Cir,SINGLE_FAMILY,sqft,4.0,3003,FL,2003,163,26.741652,5,2558,West Palm Beach,True,False,"2,700",1,True,True,2,0,True,0.27 Acres,2,"2,558 sqft",5,Spanish,House,Barrel,1,1,2003,3,900,Pull Down Stairs,0,True,0,True,0,RPD(ci,$163 monthly,False,6621,2,True,Main,2.00,None,,True,4,SingleFamily,True,Franklin,0,True,True,"3,094",2,1,False,0,66.89,3.56,52.8,6.74,3.79,5.645,5.35,6.248,279.5152462861611,POINT (-80.10358 26.741652),2.490487974205352,4.054368633798588,37.70594868024424,3.217406636647267,2.4336654146056222,83803.0
71016053,0.65,35023,-87.04658,274700,2547,3242 Virginia Dr,SINGLE_FAMILY,sqft,3.0,1154,AL,2005,13,33.419224,4,2547,Hueytown,True,False,"2,247",1,True,False,2,0,True,0.41 Acres,1,"2,547 sqft",4,Traditional,House,Shingle,1,0,2005,3,900,"Pull Down Stairs,Yes",0,True,300,True,0,R1,$150 annually,False,1206,2,True,Main,One,"Full,Partially Finished,Daylight,Concrete",,True,3,SingleFamily,True,Franklin,0,False,True,0,1,0,False,0,73.02,3.04,60.8,6.52,2.66,5.8,5.317,6.513,107.85237534354142,POINT (-87.04658 33.419224),4.231363723768524,151.8779011974776,19.607814201259693,4.31375501743794,8.678475029225828,86525.0
106663056,0.97,55923,-92.174164,419900,2641,1147 John And Mary Dr SE,SINGLE_FAMILY,sqft,3.0,1764,MN,2004,13,43.840748,5,2641,Chatfield,True,False,"1,471",1,True,True,2,0,True,0.38 Acres,1,"2,641 sqft",5,Traditional,House,"Age 8 Years or Less,Asphalt,Pitched",1,0,2004,3,900,Pull Down Stairs,0,True,"1,170",True,1440,R1,$150 annually,False,5292,4,False,Main,Multi/Split,"Block,Daylight,Finished,Walk-Out Access",,True,3,SingleFamily,True,Franklin,0,False,True,"2,641",1,1,False,2,78.13,3.2,64.8,6.63,3.08,5.78,5.503,6.197,158.9928057553957,POINT (-92.174164 43.840748),16.55123652280746,88.66513319017112,16.92821694180267,7.2321917777068485,7.2321917777068485,73182.0
67160715,0.68,32444,-85.61568,675000,2738,1219 Eisenhower Cir,SINGLE_FAMILY,sqft,3.0,2835,FL,2004,42,30.239311,4,2738,Lynn Haven,True,True,"2,700",1,True,True,2,0,True,0.39 Acres,1,"2,738 sqft",4,Contemporary,House,"Composition,Shingle",1,1,2004,2,900,Pull Down Stairs,0,True,0,True,0,R1,$500 annually,False,3053,2,True,Main,Two,None,Pond,True,3,SingleFamily,True,Franklin,0,False,True,0,2,1,False,0,78.9,3.56,65.6,6.74,3.0,5.645,5.35,6.248,246.53031409788167,POINT (-85.61568 30.239311),2.1876418456112052,235.25836998194,11.936187014265899,5.97203536952049,7.079493161678036,83516.0
83374055,0.85,30542,-83.90249,505000,2586,7423 Fireside Ln,SINGLE_FAMILY,sqft,3.0,2121,GA,2005,125,34.14043,4,2586,Flowery Branch,True,False,"2,586",0,True,True,2,0,True,0.27 Acres,2,"2,586 sqft",4,"Brick Front,Craftsman,Traditional",Other,Composition,1,1,2005,2,900,Pull Down Stairs,0,True,0,True,0,R1,"$1,500 annually",False,1212,2,False,Main,Two,None,,True,3,SingleFamily,True,Franklin,0,False,True,"2,586",1,1,False,0,78.13,3.2,64.8,6.63,3.08,5.75,5.188,6.231,195.28228924980664,POINT (-83.90249 34.14043),3.6588392131365817,46.02314504576956,29.309572149909737,5.010734073118215,5.344680145614109,127600.0
70714333,0.75,72714,-94.20995,232500,2622,28 Hessle Cir,SINGLE_FAMILY,sqft,3.0,977,AR,2005,24,36.47805,4,2622,Bella Vista,False,False,"2,700",1,True,True,2,0,True,0.36 Acres,1,"2,622 sqft",4,Traditional,House,Other,1,0,2005,3,900,Pull Down Stairs,0,True,0,True,0,R1,$24 monthly,False,2763,2,False,Main,Two,Finished,,True,3,SingleFamily,True,Franklin,0,False,True,0,1,1,False,0,57.7,3.8,44.8,6.54,2.55,6.463,5.988,6.498,88.67276887871853,POINT (-94.20995 36.47805),4.538583742623199,95.57920377091732,14.563040785349227,3.410678217557105,5.370353561552269,78166.0
78224774,0.62,28461,-78.11513,559000,2578,2966 Irwin Drive SE,SINGLE_FAMILY,sqft,4.0,2348,NC,2003,13,33.94321,4,2578,Southport,False,False,"2,700",1,True,True,2,0,True,0.29 Acres,2,"2,578 sqft",4,Traditional,Stick Built,Shingle,1,1,2003,3,900,Walk-In,0,True,0,True,0,R1,$150 annually,False,2232,2,True,Main,Two,"Exterior Entry,Crawl Space",,True,4,SingleFamily,True,Franklin,0,False,True,"2,578",1,1,False,0,78.13,3.2,64.8,6.63,3.08,5.75,5.405,6.021,216.83475562451514,POINT (-78.11513 33.94321),4.882888810416098,138.70313107625816,25.644989786762444,2.177923203952432,4.004793316508853,86823.0
87395114,1.35,78028,-99.10156,699000,2598,2028 Crown Ridge Dr,SINGLE_FAMILY,sqft,3.0,2936,TX,2004,13,30.061777,3,2598,Kerrville,False,False,"2,700",1,True,True,2,0,True,0.30 Acres,1,"2,598 sqft",3,Traditional,Colonial,Composition,1,1,2004,2,900,Pull Down Stairs,0,True,0,True,0,R1,$150 annually,False,2876,2,False,Main,Two,None,,True,3,SingleFamily,True,Franklin,0,False,True,0,1,1,False,0,78.13,3.2,64.8,6.63,3.08,5.561,5.362,6.163,269.0531177829099,POINT (-99.10156 30.061777),1.6789772335361508,52.56794399144584,50.24600985851796,2.3731468367808137,3.913617479621539,57118.0
96144997,0.82,70452,-89.74145,441000,2583,413 N Woodlake Way,SINGLE_FAMILY,sqft,3.0,1852,LA,2004,17,30.326824,4,2583,Pearl River,False,True,"2,700",1,True,True,2,0,True,0.46 Acres,1,"2,583 sqft",4,French Country,Single Family - Detached,"Seal Tab,Shingle",1,0,2004,3,900,Pull Down Stairs,0,True,0,True,0,R1,$200 annually,False,3224,2,False,Main,Two,None,Water,True,3,SingleFamily,True,Franklin,0,False,True,"2,583",1,1,False,0,78.13,3.2,64.8,6.63,3.08,5.729,5.29,6.224,170.73170731707316,POINT (-89.74145 30.326824),2.7841223303598857,38.516075766910504,26.047983172342683,3.4956110187521934,4.240633836307879,67168.0
68613548,0.95,33812,-81.912834,519900,2674,2762 Verandah Vue Way,SINGLE_FAMILY,sqft,3.0,2184,FL,2005,55,27.96712,4,2674,Lakeland,True,False,"2,700",1,True,False,2,0,True,0.30 Acres,1,"2,674 sqft",4,Florida,House,Shingle,1,0,2005,3,900,"Attic Fan, Ceiling Fans(s), Crown Molding, Eating Space In Kitchen, High Ceiling(s), Kitchen/Family Room Combo, Master Bedroom Main Floor, Open Floorplan, Solid Wood Cabinets, Split Bedroom, Stone Counters, Thermostat, Walk-In Closet(s), Window Treatments",0,True,0,True,0,R1,$55 monthly,False,3383,2,False,Main,One,None,,True,3,SingleFamily,True,Franklin,0,False,True,"3,730",1,1,False,0,81.1,3.56,67.2,6.84,3.5,5.645,5.42,6.345,194.4278234854151,POINT (-81.912834 27.96712),3.4797279472105336,37.930870377893356,6.637415130417269,4.9524653720795495,5.7417624404806284,77622.0
71896126,0.88,27332,-79.0415,335000,2577,21 Canyon Ct,SINGLE_FAMILY,sqft,3.0,1407,NC,2003,13,35.312756,4,2577,Sanford,True,False,"2,700",1,True,True,2,0,True,0.42 Acres,2,"2,577 sqft",4,Two Story,House,Shingle,1,1,2003,2,900,Pull Down Stairs,0,True,0,True,0,R1,$150 annually,False,3522,0,False,Main,Two,Crawl Space,,True,3,SingleFamily,True,Franklin,0,False,True,0,1,1,False,0,69.27,3.04,56.8,6.55,2.88,5.75,5.405,6.021,129.99611951882034,POINT (-79.0415 35.312756),0.16695091278848995,41.48514695811157,9.89788716750339,4.400525332395071,2.7968066893038857,63288.0
66211398,0.76,32561,-87.18682,799000,2710,336 Deer Point Dr,SINGLE_FAMILY,sqft,4.0,3356,FL,2004,8,30.349203,3,2710,Gulf Breeze,True,True,"2,700",1,True,True,2,0,True,0.44 Acres,3,"2,710 sqft",3,French Prov,House,Composition,1,1,2004,3,900,Pull Down Stairs,0,True,0,True,0,R1,$100 annually,False,7184,4,True,Main,Three Or More,None,"Sound, Water",True,4,SingleFamily,True,Franklin,0,False,True,"2,710",1,1,False,0,86.15,3.56,72.8,6.79,3.0,5.645,5.35,6.248,294.8339483394834,POINT (-87.18682 30.349203),6.212674080984401,185.4326474333849,7.876684132155658,4.002494463576421,3.881547942663129,91705.0
90002255,2.12,60447,-88.28885,280000,2505,1312 Emington Ct,SINGLE_FAMILY,sqft,3.0,1176,IL,2005,41,41.432564,5,2505,Minooka,True,False,"2,700",1,True,True,2,0,True,0.29 Acres,2,"2,505 sqft",5,Traditional,House,Asphalt,1,1,2005,3,900,Pull Down Stairs,0,True,0,True,0,R1,$124 quarterly,False,6304,2,False,Main,Two,Full,,True,3,SingleFamily,True,Franklin,0,False,True,0,1,1,False,0,78.13,3.2,64.8,6.63,3.08,5.665,5.574,6.812,111.77644710578842,POINT (-88.28885 41.432564),7.824750235119217,36.9723649416827,32.86381624354753,2.29114523892717,1.6777033426539538,86429.0
70729511,0.75,72714,-94.26148,410000,2681,6 Holborn Ln,SINGLE_FAMILY,sqft,3.0,1722,AR,2003,37,36.497005,4,2681,Bella Vista,True,False,"2,700",1,True,True,2,0,True,0.33 Acres,2,"2,681 sqft",4,Traditional,House,"Architectural,Shingle",1,0,2003,3,900,Pull Down Stairs,0,True,0,True,0,N,$37 monthly,False,2382,0,False,Main,Two,"Finished,Walk-Out Access",,True,3,SingleFamily,True,Franklin,0,False,True,"2,681",1,1,False,0,55.3,3.8,42.4,6.54,2.55,5.85,5.522,6.311,152.92801193584484,POINT (-94.26148 36.497005),1.3986929895917979,93.03533252313781,15.04554832546152,3.671271328470368,2.5543342103077395,78166.0
70806700,0.76,32583,-87.08873,413137,2568,1009 Ashley Rd,SINGLE_FAMILY,sqft,2.5,1735,FL,2005,13,30.472988,4,2568,Milton,False,False,"2,700",1,True,True,2,0,True,0.30 Acres,1,"2,568 sqft",4,Traditional,Contemporary,Shake / Shingle,1,0,2005,0,900,Pull Down Stairs,0,True,0,True,0,R1,$150 annually,False,2983,2,False,Main,Two,None,,True,2,SingleFamily,True,Franklin,0,False,True,0,1,1,False,0,82.14,3.56,68.8,6.78,3.0,5.645,5.42,6.345,160.87889408099687,POINT (-87.08873 30.472988),5.898319297813255,192.41401868451342,5.839709248384357,5.404133142975087,6.286782774377446,65919.0
62932856,1.12,33033,-80.45937,735000,2686,28003 SW 165th Ct,SINGLE_FAMILY,sqft,3.0,3087,FL,2004,13,25.506254,5,2686,Homestead,True,False,"2,700",1,True,True,2,0,True,0.31 Acres,1,"2,686 sqft",5,Traditional,"House,Attached",Barrel Roof,1,0,2004,3,900,Pull Down Stairs,0,True,0,True,0,2100,$150 annually,False,3052,0,True,First Floor Entry,Two,None,,True,3,SingleFamily,True,Franklin,0,False,True,"3,541",1,1,False,0,81.36,3.56,67.2,6.81,3.79,5.645,5.35,6.248,273.64110201042445,POINT (-80.45937 25.506254),2.1935737347854722,22.383944840927132,4.887153089638446,1.884895877104712,1.494206820235046,108519.0
67337907,2.08,15235,-79.81892,329700,2525,3 Elrond Dr,SINGLE_FAMILY,sqft,3.0,1385,PA,2004,13,40.444115,4,2525,Pittsburgh,False,False,"2,700",1,True,True,2,0,True,0.28 Acres,1,"2,525 sqft",4,Traditional,Contemporary,Asphalt,1,1,2004,2,900,Pull Down Stairs,0,True,0,True,0,R1,$150 annually,False,697,3,False,Main,Two,Finished,,True,3,SingleFamily,True,Franklin,0,False,True,0,1,1,False,0,90.0,3.44,77.6,6.05,2.91,5.79,5.448,6.434,130.5742574257426,POINT (-79.81892 40.444115),1.0807347826981812,22.059438162971038,8.530853399478739,2.155844578005136,3.0691121402923103,62821.0
81575114,0.33,19975,-75.133224,494900,2700,35441 S Sea Gull Rd,SINGLE_FAMILY,sqft,3.0,2079,DE,2003,31,38.477547,4,2700,Selbyville,True,False,"2,700",1,True,True,2,0,True,0.39 Acres,2,"2,700 sqft",4,Colonial,Detached,Shingle,1,1,2003,2,900,Pull Down Stairs,0,True,0,True,0,AR1,$375 annually,False,1682,2,False,Main,Two,Crawl Space,,True,3,SingleFamily,True,Franklin,0,False,True,0,1,1,False,0,71.18,3.04,58.4,6.42,3.31,5.511,5.491,5.93,183.2962962962963,POINT (-75.133224 38.477547),5.150829971796565,95.80004331658955,22.542334961095854,5.241933083002677,5.0466978782792635,104722.0
65351100,1.79,78526,-97.50498,399500,2502,5422 Rustic Manor Dr,SINGLE_FAMILY,sqft,3.0,1678,TX,2004,13,25.98613,3,2502,Brownsville,True,False,"2,700",1,True,True,2,0,True,0.32 Acres,1,"2,502 sqft",3,Traditional,House,Tile,1,1,2004,2,900,Pull Down Stairs,0,True,0,True,0,A-R,$150 annually,False,9107,2,False,Main,Two,None,,True,3,SingleFamily,True,Franklin,0,False,True,"2,502",1,1,False,0,78.13,3.2,64.8,6.63,3.08,5.67,5.421,6.318,159.6722621902478,POINT (-97.50498 25.98613),1.2703943387252017,251.3210884409146,7.351602976697408,2.1979023008956973,2.2278090950142495,76746.0
66181837,0.98,34758,-81.488014,480000,2720,417 Bedlington Ct,SINGLE_FAMILY,sqft,4.0,2016,FL,2004,24,28.15737,4,2720,Kissimmee,True,False,"2,700",1,True,False,2,0,True,0.31 Acres,2,"2,720 sqft",4,Traditional,House,Shingle,1,1,2004,3,900,"Master Bedroom Upstairs, Solid Wood Cabinets, Thermostat",0,True,0,True,0,OPUD,$24 monthly,False,1527,2,False,Main,Two,None,,False,4,SingleFamily,True,Franklin,0,False,True,0,2,1,False,0,65.34,3.56,51.2,6.82,3.76,5.645,5.42,6.345,176.47058823529412,POINT (-81.488014 28.15737),2.73987789976698,21.678961990235177,9.633634922862589,2.882195606894474,6.656445934174388,67135.0
55694013,0.68,38506,-85.45986,485000,2571,2116 Boxwood Cir,SINGLE_FAMILY,sqft,3.0,2037,TN,2003,13,36.167652,4,2571,Cookeville,True,False,"2,700",1,True,True,3,0,True,0.39 Acres,1,"2,571 sqft",4,Traditional,House,Composition,0,1,2003,3,900,Pull Down Stairs,0,True,0,True,0,R1,$150 annually,False,3527,3,False,Main,One,Crawl Space,,True,3,SingleFamily,True,Franklin,0,True,True,"2,571",1,1,False,0,75.94,3.04,64.0,6.37,2.53,5.4,5.257,5.983,188.64255153636716,POINT (-85.45986 36.167652),1.1419571815008223,68.19600884642517,25.747132026263174,2.86181659551588,2.6832429447623567,38703.0
97255928,0.7,42104,-86.455154,424000,2653,850 Poppy Hills Way,SINGLE_FAMILY,sqft,3.0,1781,KY,2004,13,36.90606,4,2653,Bowling Green,True,False,"2,700",3,True,True,2,5,True,0.30 Acres,1,"2,653 sqft",4,Contemporary,House,Dimensional,0,1,2004,3,900,Pull Down Stairs,0,True,0,True,0,R1,$150 annually,False,2044,2,False,Main,Two,None,,True,3,SingleFamily,True,Franklin,0,True,True,"2,653",1,1,False,0,80.44,3.04,68.8,6.38,2.22,5.568,5.602,6.398,159.81907274783265,POINT (-86.455154 36.90606),3.3806435931380734,55.301999814268015,4.482389412351197,5.076730446724421,3.639264561564199,102045.0
66762076,1.25,30519,-83.96534,525000,2650,3733 Southland Dr,SINGLE_FAMILY,sqft,3.0,2205,GA,2004,38,34.094547,4,2650,Buford,True,False,"2,700",0,True,True,2,0,True,0.34 Acres,2,"2,650 sqft",4,Traditional,House,"Composition,Shingle,Other",1,1,2004,2,900,Pull Down Stairs,0,True,0,True,0,R1,$450 annually,False,1617,2,True,Main,Two,"Bath/Stubbed,Daylight,Exterior Entry,Full,Interior Entry,Unfinished",,True,3,SingleFamily,True,Franklin,0,False,True,"2,650",1,1,False,0,78.13,3.2,64.8,6.63,3.08,5.75,5.188,6.231,198.11320754716982,POINT (-83.96534 34.094547),1.408775158733557,41.27568677321709,24.52264442558063,3.929108768997992,2.418786339526813,95686.0
106811242,0.96,56334,-95.38424,319900,2508,41 9th Ave NE,SINGLE_FAMILY,sqft,3.0,1344,MN,2004,13,45.658386,3,2508,Glenwood,True,False,"1,500",1,True,True,2,0,True,0.27 Acres,1,"2,508 sqft",3,Traditional,House,"Asphalt,Pitched",1,0,2004,2,900,Pull Down Stairs,0,True,"1,008",True,1512,R1,$150 annually,False,3130,2,False,Main,One,"Finished,Full,Concrete,Sump Pump",,True,3,SingleFamily,True,Franklin,1,False,True,"2,508",1,1,False,0,77.41,3.12,65.6,6.18,2.5,5.78,5.503,6.197,127.5518341307815,POINT (-95.38424 45.658386),0.7177070270657345,118.28774494938276,14.368064423555799,0.74075025940839,2.234708332022907,52200.0
68973699,0.37,29582,-78.69746,670000,2700,1023 Ridgewood Dr,SINGLE_FAMILY,sqft,3.0,2814,SC,2004,46,33.828728,4,2700,North Myrtle Beach,True,True,"2,700",1,True,True,2,0,True,0.29 Acres,1,"2,700 sqft",4,Traditional,House,Shingle,1,0,2004,3,900,Pull Down Stairs,0,True,0,True,0,R1,$46 monthly,False,3522,6,True,Main,One,None,ICW View,True,3,SingleFamily,True,Franklin,0,True,True,"3,200",1,1,False,0,77.52,3.04,64.8,6.68,3.0,5.693,5.134,5.922,248.14814814814815,POINT (-78.69746 33.828728),1.5703665605205255,141.32892427219176,1.9211681443592732,1.337996985928694,1.082870178191391,51023.0
77577922,0.94,40504,-84.56177,420000,2683,1469 Saddle Club Way,SINGLE_FAMILY,sqft,4.0,1764,KY,2003,29,38.047405,4,2683,Lexington,True,False,"2,683",1,True,True,2,0,True,0.26 Acres,1,"2,683 sqft",4,Ranch,House,Dimensional Style,1,1,2003,3,900,Pull Down Stairs,0,True,0,True,0,R1,$350 annually,False,3054,2,False,Main,One,Crawl Space,,True,4,SingleFamily,True,Franklin,0,False,True,0,1,1,False,0,89.42,3.04,78.4,6.3,1.68,5.568,5.602,6.398,156.54118524040254,POINT (-84.56177 38.047405),0.5679287883405483,64.58504490781054,2.5220885053558324,1.6165156997463928,3.4176888088240607,54726.0
66982309,1.94,78572,-98.30277,359000,2514,1409 Barcelona St,SINGLE_FAMILY,sqft,3.0,1508,TX,2004,13,26.22023,4,2514,Mission,True,False,"2,700",1,True,True,2,0,True,0.28 Acres,1,"2,514 sqft",4,Traditional,House,Clay Tile,1,1,2004,2,900,Pull Down Stairs,0,True,0,True,0,R1,$150 annually,False,8876,2,False,Main,Two,None,,True,3,SingleFamily,True,Franklin,0,False,True,"2,514",1,1,False,0,94.78,3.96,80.0,6.82,4.0,5.67,5.421,6.318,142.8003182179793,POINT (-98.30277 26.22023),1.4552129971143717,228.39062611694902,5.040929802893284,1.2457510495567397,4.477851378974962,48054.0
65315990,1.01,89048,-115.96139,569000,2530,2100 Saginaw Ave,SINGLE_FAMILY,sqft,4.0,2390,NV,2005,13,36.189766,4,2530,Pahrump,True,False,"2,700",1,True,False,4,0,True,0.43 Acres,1,"2,530 sqft",4,One Story,House,Tile,1,1,2005,2,900,Pull Down Stairs,0,True,0,True,0,R1,$150 annually,False,2603,0,True,Main,Two,None,,True,4,SingleFamily,True,Franklin,1,False,True,"2,530",1,0,False,0,78.13,3.2,64.8,6.63,3.08,5.581,5.261,6.044,224.901185770751,POINT (-115.96139 36.189766),3.3312148640108727,45.868463118419804,29.891518220209594,0.9833127995734919,1.931491210647503,55568.0
67153436,0.71,81007,-104.753,389900,2514,258 W Laurue Pl,SINGLE_FAMILY,sqft,3.0,1638,CO,2004,13,38.306927,4,2514,Pueblo West,True,False,"1,842",1,True,True,2,0,True,0.28 Acres,4,"2,514 sqft",4,Traditional,House,Composite Shingle,1,0,2004,2,900,Pull Down Stairs,0,True,672,True,0,R1,$150 annually,False,1627,2,False,Main,4-Levels,"Partial,Partially Finished",,True,3,SingleFamily,True,Franklin,1,True,True,"2,514",1,1,False,0,90.82,3.8,76.8,7.31,2.91,5.64,5.329,6.166,155.0914876690533,POINT (-104.753 38.306927),3.255057394919207,107.33871331626435,13.968972137057666,1.7806001220010963,1.8747560305586235,83333.0
67435691,0.88,85143,-111.559784,515000,2660,31723 N Red Rock Trl,SINGLE_FAMILY,sqft,3.0,2163,AZ,2005,61,33.167202,5,2660,San Tan Valley,True,False,"2,700",1,True,False,3,0,True,0.25 Acres,2,"2,660 sqft",5,Traditional,House,Tile,1,1,2005,2,900,Pull Down Stairs,0,True,0,True,0,R1,$183 quarterly,False,1916,6,False,Main,Two,None,,True,3,SingleFamily,True,Franklin,0,False,True,"2,660",2,0,False,3,78.13,3.2,64.8,6.63,3.08,5.642,5.722,6.746,193.60902255639098,POINT (-111.559784 33.167202),7.504157933321214,31.747692988489266,11.148555623798526,0.4061496181392477,4.0832259722593935,71080.0
63231697,1.0,92508,-117.303154,800000,2613,8344 Valley View Cir,SINGLE_FAMILY,sqft,3.0,3360,CA,2004,62,33.89849,4,2613,Riverside,True,False,"2,700",1,True,True,2,0,True,0.35 Acres,2,"2,613 sqft",4,Traditional,House,Tile,1,1,2004,2,900,Pull Down Stairs,0,True,0,True,0,R1,$62 monthly,False,5152,2,True,Main,Two,None,,True,3,SingleFamily,True,Franklin,0,True,True,0,2,1,False,0,69.3,2.96,53.6,7.33,5.42,5.772,5.469,6.099,306.1615001913509,POINT (-117.303154 33.89849),1.4595526862009858,20.25700589409435,2.8184871915698846,2.10110103896645,7.087790793109386,143750.0
69245020,0.8,93610,-120.222145,469000,2590,12130 Pheasant Run Blvd,SINGLE_FAMILY,sqft,3.0,1970,CA,2005,175,37.118668,5,2590,Chowchilla,True,True,"2,700",1,True,True,2,0,True,0.33 Acres,2,"2,590 sqft",5,Mediterranean,House,Tile,1,0,2005,0,900,Pull Down Stairs,0,True,0,True,0,R1,$175 monthly,False,2335,2,True,Main,Two,None,,True,3,SingleFamily,True,Franklin,0,False,True,"2,590",1,1,False,0,79.86,3.0,64.8,7.04,5.02,5.779,5.398,6.365,181.0810810810811,POINT (-120.222145 37.118668),2.8849237338574705,95.60531097680317,19.755697370667708,1.9839269209438992,1.6310444866608762,79261.0
61818427,0.88,85118,-111.457825,947775,2565,3125 S First Water Ln,SINGLE_FAMILY,sqft,3.0,3981,AZ,2003,509,33.386433,3,2565,Gold Canyon,True,False,"2,700",1,True,True,2,0,True,0.28 Acres,1,"2,565 sqft",3,Santa Barbara/Tuscan,House,Tile,1,1,2003,2,900,Pull Down Stairs,0,True,0,True,0,R1,"$1,527 quarterly",False,5033,4,False,Main,One,None,,True,3,SingleFamily,True,Franklin,0,True,True,"2,565",1,1,False,2,79.5,3.4,64.8,7.66,3.65,5.517,5.629,6.049,369.5029239766082,POINT (-111.457825 33.386433),6.985945021589104,31.85669181316681,12.626699638353301,4.583392284662906,4.493501951584645,76746.0
108198839,0.97,99163,-117.19963,645000,2537,1035 SW Crestview St,SINGLE_FAMILY,sqft,3.0,2709,WA,2005,13,46.71911,5,2537,Pullman,True,False,"2,700",1,True,True,2,0,True,0.28 Acres,2,"2,537 sqft",5,Traditional,Other,Comp Shingle,1,1,2005,2,900,Pull Down Stairs,0,True,0,True,0,R1,$150 annually,False,5599,2,True,Main,Two,"No Basement,None,Crawl Space",,True,3,SingleFamily,True,Franklin,0,False,True,"2,537",1,1,False,0,78.13,3.2,64.8,6.63,3.08,5.789,5.414,6.157,254.23728813559322,POINT (-117.19963 46.71911),0.9842505236184775,246.35215775749685,4.588445943030567,1.2157820557597712,1.0018251457342762,82103.0
61641115,0.9,89441,-119.71461,629900,2678,2366 Ruddy Way,SINGLE_FAMILY,sqft,3.0,2646,NV,2003,25,39.671886,5,2678,Sparks,True,False,"2,700",1,True,True,3,0,True,0.48 Acres,1,"2,678 sqft",5,Traditional,House,Pitched,1,0,2003,3,900,Pull Down Stairs,0,True,0,True,0,Mds,$75 quarterly,False,2806,3,False,Main,One,None,,True,3,SingleFamily,True,Franklin,0,False,True,0,1,1,False,0,91.82,3.8,76.0,7.25,4.77,5.581,5.261,6.044,235.21284540702015,POINT (-119.71461 39.671886),6.288716646443792,12.25624965120292,33.260665945494544,2.2651795516158866,3.0475832020164497,118205.0
85961404,1.06,99353,-119.35962,570000,2656,5500 Kona Dr,SINGLE_FAMILY,sqft,3.0,2394,WA,2004,13,46.279747,4,2656,West Richland,True,False,"2,700",1,True,False,2,0,True,0.33 Acres,2,"2,656 sqft",4,Traditional,Other,Shingle,1,1,2004,2,900,Pull Down Stairs,0,True,0,True,0,R1,$150 annually,False,4635,0,False,Main,Two,None,,True,3,SingleFamily,True,Franklin,0,False,True,"2,656",1,1,False,0,78.13,3.2,64.8,6.63,3.08,5.789,5.414,6.157,214.60843373493975,POINT (-119.35962 46.279747),3.8926720239975308,161.47649210185287,11.571536018889574,4.043183625978214,3.3831929093170525,76746.0
